Field=#~Integer~#~50|Field=Fitted~String~Fitted~100|Field=Description~String~Description~292|Field=Designator~String~Designator~158|Field=Footprint~String~Footprint~113|Field=Quantity~Integer~Quantity~70|Field=Indications~String~Indications~92|Field=Value~String~Value~92|Field=Manufacturer 1~String~Manufacturer 1~203|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~177|ReportField=Currency~USD|ReportField=ProductionQuantity~1000|ReportField=ProjectFileName~LPCXpresso55SXX.PrjPcb|ReportField=ProjectFullPath~C:\NXP\LPC5500\LPCXpresso55SXX\trunk\LPCXpresso55SXX.PrjPcb|ReportField=Title~BOM For Variant [LPC55S69] of BOM Document [LPCXpresso55SXX.BomDoc]|ReportField=TotalQuantity~298|ReportField=ReportTime~2:56:49 PM|ReportField=ReportDate~5/29/2019|ReportField=ReportDateTime~5/29/2019 2:56:49 PM|ReportField=OutputName~BOM|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~LPC55S69|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~José Ogando|ReportField=CompanyName~|ReportField=CurrentDate~5/29/2019|ReportField=CurrentTime~12:47:05 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\NXP\LPC5500\LPCXpresso55SXX\trunk\BRIDGE-ACCELEROMETER.SchDoc|ReportField=DocumentName~BRIDGE-ACCELEROMETER.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~Eduardo Teofilo|ReportField=ImagePath~|ReportField=ModifiedDate~5/29/2019|ReportField=Organization~|ReportField=ProjectName~LPCXpresso55SXX.PrjPcb|ReportField=Revision~A2|ReportField=Rule~|ReportField=SheetNumber~4|ReportField=SheetTotal~8|ReportField=Time~|ReportField=Title~|ReportField=DataSourceFileName~LPCXpresso55SXX.BomDoc|ReportField=DataSourceFullPath~C:\NXP\LPC5500\LPCXpresso55SXX\trunk\LPCXpresso55SXX.BomDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
27|Fitted|Ferrite Bead, 600 Ohm, 1 A, -40 to 125 degC, 2-Pin SMD, RoHS, Tape and Reel|L1, L2, L3, L8, L9|LIRD-MI0603J601R-10_V|5|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DLaird%26mpn%3DMI0603J601R-10%26seller%3DDigi-Key%26sku%3D240-2371-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Laird{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DLaird%26mpn%3DMI0603J601R-10%26seller%3DDigi-Key%26sku%3D240-2371-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MI0603J601R-10{URL.TIP}Manufacturer
28|Fitted|Chip Bead, 100 MHz, 2 A, -40 to 125 degC, 2-Pin SMD (0603), RoHS, Tape and Reel|L4, L5, L6, L7|LIRD-HZ0603C601R-10-2_V|4|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DLaird%26mpn%3DMI0603L221R-10%26seller%3DDigi-Key%26sku%3D240-2558-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Laird{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DLaird%26mpn%3DMI0603L221R-10%26seller%3DDigi-Key%26sku%3D240-2558-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MI0603L221R-10{URL.TIP}Manufacturer
29|Fitted|FIXED IND 4.7UH 400MA 340 MOHM|L10|0805(2012)|1||4.7uF|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DMLZ2012M4R7HT000%26seller%3DDigi-Key%26sku%3D445-8659-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DMLZ2012M4R7HT000%26seller%3DDigi-Key%26sku%3D445-8659-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MLZ2012M4R7HT000{URL.TIP}Manufacturer
30|Fitted|CONN RCPT USB MICRO B SMD|P5, P6|ZX62D-B-5P8(30)|2|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DZX62D-B-5P8%252830%2529%26seller%3DDigi-Key%26sku%3DH125272CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Hirose{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DZX62D-B-5P8%252830%2529%26seller%3DDigi-Key%26sku%3DH125272CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ZX62D-B-5P8(30){URL.TIP}Manufacturer
31|Fitted|CONN HEADER 10POS DUAL .05" SMD|P7|FTSH-105-01-L-DV-K|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamtec%26mpn%3DFTSH-105-01-F-DV%26seller%3DNewark%26sku%3D01R3399%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samtec{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamtec%26mpn%3DFTSH-105-01-F-DV%26seller%3DNewark%26sku%3D01R3399%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}FTSH-105-01-F-DV{URL.TIP}Manufacturer
32|Fitted|CONN RCPT USB MICRO AB SMD|P9, P10|ZX62D-AB-5P8(30)|2|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DZX62D-AB-5P8%252830%2529%26seller%3DDigi-Key%26sku%3DH125271CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Hirose{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DZX62D-AB-5P8%252830%2529%26seller%3DDigi-Key%26sku%3DH125271CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ZX62D-AB-5P8(30){URL.TIP}Manufacturer
33|Fitted|CONN HEADER FMAL 20PS.1" DL GOLD|P16, P17, P18|PPPC102LFBN-RC|3|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC102LFBN-RC%26seller%3DDigi-Key%26sku%3DS6106-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Sullins{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC102LFBN-RC%26seller%3DDigi-Key%26sku%3DS6106-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PPPC102LFBN-RC{URL.TIP}Manufacturer
34|Fitted|CONN HEADER FMAL 12PS.1" DL GOLD|P19|PPPC062LFBN-RC|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC062LFBN-RC%26seller%3DDigi-Key%26sku%3DS7109-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Sullins{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC062LFBN-RC%26seller%3DDigi-Key%26sku%3DS7109-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PPPC062LFBN-RC{URL.TIP}Manufacturer
35|Fitted|CONN FEMALE 12POSDL .1" R/A GOLD|P20|PPPC062LJBN-RC|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC062LJBN-RC%26seller%3DDigi-Key%26sku%3DS5559-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Sullins{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC062LJBN-RC%26seller%3DDigi-Key%26sku%3DS5559-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PPPC062LJBN-RC{URL.TIP}Manufacturer
36|Fitted|CONN MICRO SD CARD PUSH-PUSH R/A|P21|0473521001|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D0473521001%26seller%3DDigi-Key%26sku%3DWM3290CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Molex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D0473521001%26seller%3DDigi-Key%26sku%3DWM3290CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}0473521001{URL.TIP}Manufacturer
37|Fitted|CONN HEADER FEMALE 8POS .1" TIN|P23, P24|Header 8x1|2|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPTC081LFBN-RC%26seller%3DDigi-Key%26sku%3DS7006-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Sullins{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPTC081LFBN-RC%26seller%3DDigi-Key%26sku%3DS7006-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PPTC081LFBN-RC{URL.TIP}Manufacturer
38|Fitted|N-Channel Trench MOSFET, 60 V, 0.36 A, -55 to 150 degC, 3-Pin SOT23, Tape and Reel|Q1, Q3|NXP-SOT23_N|2|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DBSS138P%252C215%26seller%3DDigi-Key%26sku%3D568-10308-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DBSS138P%252C215%26seller%3DDigi-Key%26sku%3D568-10308-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}BSS138P,215{URL.TIP}Manufacturer
39|Fitted|P-Channel Trench MOSFET, -20 V, -3.5 A, -55 to 150 degC, 3-Pin SOT23, Tape and Reel|Q2|NXP-SOT23_M|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DPMV48XP%252C215%26seller%3DDigi-Key%26sku%3D568-7579-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DPMV48XP%252C215%26seller%3DDigi-Key%26sku%3D568-7579-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PMV48XP,215{URL.TIP}Manufacturer
40|Fitted|100R 0.063W 5% 0402 (1005 Metric)  SMD|R1, R5, R51, R53, R54, R60, R67, R76, R77, R94, R99, R100, R101, R102, R103, R104, R105, R106|RESC0402(1005)_L|18||100 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402JR-07100RL%26seller%3DDigi-Key%26sku%3D311-100JRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402JR-07100RL%26seller%3DDigi-Key%26sku%3D311-100JRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402JR-07100RL{URL.TIP}Manufacturer
41|Fitted|2K2 0.063W 1% 0402 (1005 Metric)  SMD|R2, R6, R8, R9, R32, R37, R46, R47, R48, R49, R50, R52, R61, R69, R71, R72, R117, R118, R119, R120, R121, R124|RESC0402(1005)_L|22||2200 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-072K2L%26seller%3DDigi-Key%26sku%3D311-2.20KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-072K2L%26seller%3DDigi-Key%26sku%3D311-2.20KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-072K2L{URL.TIP}Manufacturer
42|Fitted|Jumper 0402 (1005 Metric)|R3, R4, R12, R14, R15, R18, R19, R20, R21, R22, R24, R25, R26, R28, R35, R38, R39, R40, R55, R58, R83, R85, R92, R95, R96, R97, R109, R110, R111, R127, R129|RESC0402(1005)_L|31||0 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW04020000Z0ED%26seller%3DDigi-Key%26sku%3D541-0.0JCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Vishay{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW04020000Z0ED%26seller%3DDigi-Key%26sku%3D541-0.0JCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW04020000Z0ED{URL.TIP}Manufacturer
43|Fitted|Chip Resistor, 100 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel|R7, R34, R41, R56, R57, R59, R63, R66, R75, R81, R88, R89, R93, R98, R108, R112, R113, R115, R116, R122, R123|RESC1005X40X25LL05T05|21||100K Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF1003X%26seller%3DDigi-Key%26sku%3DP100KLTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF1003X%26seller%3DDigi-Key%26sku%3DP100KLTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ-2RKF1003X{URL.TIP}Manufacturer
44|Fitted|47K 0.063W 1% 0402 (1005 Metric)  SMD|R10, R11, R90|RESC0402(1005)_L|3||47K Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0747KL%26seller%3DDigi-Key%26sku%3D311-47.0KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0747KL{URL.TIP}Manufacturer
45|Fitted|33R 0.063W 1% 0402 (1005 Metric)  SMD|R13, R16, R125, R126|RESC0402(1005)_L|4||33 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0733RL%26seller%3DDigi-Key%26sku%3D311-33.0LRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0733RL%26seller%3DDigi-Key%26sku%3D311-33.0LRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0733RL{URL.TIP}Manufacturer
46|Fitted|20R 0.063W 1% 0402 (1005 Metric)  SMD|R17, R23|RESC0402(1005)_L|2||20 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0720RL%26seller%3DDigi-Key%26sku%3D311-20LRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0720RL%26seller%3DDigi-Key%26sku%3D311-20LRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0720RL{URL.TIP}Manufacturer
47|Fitted|470R 0.063W 5% 0402 (1005 Metric)  SMD|R27|RESC0402(1005)_L|1||470 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402JR-07470RL%26seller%3DDigi-Key%26sku%3D311-470JRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402JR-07470RL%26seller%3DDigi-Key%26sku%3D311-470JRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402JR-07470RL{URL.TIP}Manufacturer
48|Fitted|12K1 0.063W 1% 0402 (1005 Metric)  SMD|R29, R30, R31, R33|RESC0402(1005)_L|4||12100 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0712K1L%26seller%3DDigi-Key%26sku%3D311-12.1KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0712K1L%26seller%3DDigi-Key%26sku%3D311-12.1KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0712K1L{URL.TIP}Manufacturer
49|Fitted|1K5 0.063W 1% 0402 (1005 Metric)  SMD|R42|RESC0402(1005)_L|1||1500 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-071K5L%26seller%3DDigi-Key%26sku%3D311-1.50KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-071K5L%26seller%3DDigi-Key%26sku%3D311-1.50KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-071K5L{URL.TIP}Manufacturer
50|Fitted|330K 0.063W 1% 0402 (1005 Metric)  SMD|R74|RESC0402(1005)_N|1||330K Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07330KL%26seller%3DDigi-Key%26sku%3D311-330KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07330KL%26seller%3DDigi-Key%26sku%3D311-330KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-07330KL{URL.TIP}Manufacturer
51|Fitted|270R 0.063W 1% 0402 (1005 Metric)  SMD|R78|RESC0402(1005)_L|1||270 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07270RL%26seller%3DDigi-Key%26sku%3D311-270LRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-07270RL%26seller%3DDigi-Key%26sku%3D311-270LRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-07270RL{URL.TIP}Manufacturer
52|Fitted|180R 0.063W 1% 0402 (1005 Metric)  SMD|R79, R80|RESC0402(1005)_L|2||180 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF1800X%26seller%3DDigi-Key%26sku%3DP180LTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF1800X%26seller%3DDigi-Key%26sku%3DP180LTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ-2RKF1800X{URL.TIP}Manufacturer
53|Fitted|10K 0.063W 1% 0402 (1005 Metric)  SMD|R82, R86|RESC0402(1005)_N|2||10K Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0710KL{URL.TIP}Manufacturer
54|Fitted|20K 0.063W 1% 0402 (1005 Metric)  SMD|R84, R87|RESC0402(1005)_M|2||20K Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0720KL%26seller%3DDigi-Key%26sku%3D311-20.0KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-0720KL%26seller%3DDigi-Key%26sku%3D311-20.0KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-0720KL{URL.TIP}Manufacturer
55|Fitted|2R43 0.063W 1% 0402 (1005 Metric)  SMD|R91|RESC0402(1005)_L|1||2.43 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-072R43L%26seller%3DDigi-Key%26sku%3DRC0402FR-072R43L-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-072R43L%26seller%3DDigi-Key%26sku%3DRC0402FR-072R43L-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-072R43L{URL.TIP}Manufacturer
56|Fitted|RES ARRAY 8 RES 47K OHM 1506|R107|EXB-2HV473JV|1||47K Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DEXB-2HV473JV%26seller%3DDigi-Key%26sku%3DY1473CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DEXB-2HV473JV%26seller%3DDigi-Key%26sku%3DY1473CT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}EXB-2HV473JV{URL.TIP}Manufacturer
57|Fitted|SWITCH TACTILE SPST-NO 0.05A 32V|S1, S2, S3, S4|KMR221GLFS|4|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DKMR221GLFS%26seller%3DDigi-Key%26sku%3D401-1427-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}ITT%20C%26K{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DKMR221GLFS%26seller%3DDigi-Key%26sku%3D401-1427-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}KMR221GLFS{URL.TIP}Manufacturer
58|Fitted|32-bit ARM Cortex-M33, 312 KB SRAM, LPC55S2x Series|U1|LQFP EP 100|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DLPC55S28JBD100%26seller%3DNXP%2520Semiconductors%26sku%3DLPC55S28JBD100%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DLPC55S28JBD100%26seller%3DNXP%2520Semiconductors%26sku%3DLPC55S28JBD100%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LPC55S28JBD100{URL.TIP}Manufacturer
